Age,Income,LoanAmount,CreditScore,YearsExperience,Gender,Education,City,EmploymentType,LoanApproved,LoanDate
58,51984.0,18326.0,828,33,Female,High School,San Francisco,Unemployed,0,2022-06-07
62,41112.0,34158.0,353,33,Male,PhD,San Francisco,Salaried,0,2025-03-31
35,53525.0,29988.0,411,19,Male,Unknown,San Francisco,Unemployed,0,2024-01-11
64,31755.0,36330.0,718,29,Female,High School,Houston,Unemployed,0,2021-06-17
53,46847.0,23834.0,604,19,Male,Bachelors,Chicago,Unemployed,0,2022-03-06
64,42242.0,21145.0,737,17,Female,High School,Houston,Salaried,0,2026-03-29
39,41778.0,12014.0,384,37,Male,Masters,Houston,Self-Employed,0,2022-06-15
51,41926.0,22157.0,823,19,Female,Bachelors,San Francisco,Salaried,1,2025-09-03
64,47962.0,18957.0,551,5,Female,PhD,San Francisco,Unemployed,0,2024-04-05
25,54293.0,26229.0,425,24,Female,Bachelors,Houston,Unemployed,0,2020-01-20
57,12523.0,11022.0,704,2,Female,PhD,Houston,Salaried,0,2021-02-20
66,14354.0,20421.0,603,18,Female,High School,Houston,Self-Employed,0,2021-12-27
61,44920.0,7412.0,327,9,Male,High School,New York,Salaried,0,2022-11-22
36,47033.0,22701.0,565,4,Female,PhD,San Francisco,Salaried,0,2019-08-08
59,52837.0,25406.0,351,21,Female,High School,Chicago,Unemployed,0,2021-06-22
58,39085.0,7028.0,810,8,Male,Bachelors,Chicago,Salaried,0,2026-01-27
54,50142.0,9282.0,506,32,Female,High School,Chicago,Salaried,1,2019-06-07
23,51898.0,9632.0,810,14,Male,PhD,New York,Salaried,1,2025-06-24
69,38982.0,18579.0,500,23,Female,PhD,New York,Salaried,0,2021-08-01
43,65202.0,8820.0,583,29,Male,Masters,Chicago,Salaried,0,2022-06-17
51,52655.0,31028.0,656,35,Female,PhD,Chicago,Salaried,1,2020-08-06
62,58204.0,23489.0,346,38,Female,High School,Chicago,Unemployed,0,2020-05-02
23,51033.0,24792.0,436,5,Male,PhD,Houston,Unemployed,0,2021-08-12
54,81555.0,7288.0,429,14,Male,High School,San Francisco,Unemployed,0,2020-08-16
50,58946.0,30345.0,494,37,Male,High School,New York,Unemployed,0,2021-04-28
39,42680.0,25197.0,663,38,Male,Unknown,New York,Salaried,1,2024-08-25
38,62315.0,14541.0,731,21,Male,High School,Houston,Salaried,1,2021-07-03
23,25436.0,7666.0,368,2,Female,PhD,New York,Salaried,0,2024-05-07
23,51794.0,19391.0,757,28,Female,PhD,Chicago,Salaried,1,2023-06-29
65,54787.0,16269.0,839,28,Male,PhD,New York,Unemployed,0,2020-10-23
21,51965.0,16601.0,634,30,Male,Unknown,Houston,Unemployed,0,2021-09-17
47,44993.0,14357.0,825,1,Male,PhD,San Francisco,Salaried,1,2025-04-03
28,34816.0,25771.0,315,34,Female,Bachelors,Chicago,Salaried,0,2020-11-13
48,51531.0,31439.0,809,21,Male,PhD,Chicago,Salaried,1,2021-11-01
41,33297.0,27985.0,508,18,Female,High School,San Francisco,Self-Employed,0,2018-10-30
26,76553.0,21685.0,457,36,Male,PhD,New York,Self-Employed,0,2019-01-08
20,10387.0,18847.0,636,9,Female,Bachelors,Chicago,Self-Employed,0,2019-08-09
68,45148.0,28664.0,540,20,Male,High School,Houston,Self-Employed,0,2020-01-03
48,51656.0,19662.0,357,16,Male,PhD,Houston,Salaried,0,2021-05-04
57,57611.0,17773.0,604,2,Female,High School,San Francisco,Salaried,1,2022-02-13
54,36261.0,29110.0,644,6,Female,PhD,San Francisco,Salaried,0,2020-06-26
53,67014.0,36747.0,313,36,Male,Masters,San Francisco,Self-Employed,0,2022-07-06
41,29093.0,12232.0,658,35,Male,High School,New York,Self-Employed,0,2024-07-18
48,41508.0,23398.0,676,2,Female,Bachelors,San Francisco,Salaried,1,2023-06-16
23,49488.0,11309.0,542,12,Male,Bachelors,New York,Self-Employed,0,2024-06-19
19,65603.0,24013.0,444,29,Male,Bachelors,Chicago,Unemployed,0,2024-04-20
37,28940.0,13775.0,714,22,Male,Bachelors,Houston,Self-Employed,0,2023-05-25
45,89676.0,29692.0,693,6,Male,PhD,Chicago,Self-Employed,1,2023-04-28
28,36538.0,19199.0,657,29,Male,PhD,Houston,Self-Employed,0,2021-08-31
21,30317.0,20372.0,457,28,Male,High School,San Francisco,Self-Employed,0,2026-04-24
32,57541.0,33049.0,317,7,Female,Masters,Chicago,Salaried,0,2018-04-24
23,44776.0,14136.0,646,9,Female,Masters,Chicago,Unemployed,0,2020-06-02
66,42559.0,25479.0,357,32,Male,High School,San Francisco,Salaried,0,2021-07-31
47,58935.0,14932.0,454,19,Male,Bachelors,Chicago,Self-Employed,0,2021-08-16
55,27091.0,29570.0,786,28,Female,Masters,New York,Self-Employed,0,2026-01-12
68,24468.0,34294.0,830,28,Male,Masters,Houston,Self-Employed,1,2024-08-10
19,41039.0,17897.0,579,20,Female,High School,San Francisco,Self-Employed,0,2021-05-10
32,66169.0,2447.0,450,0,Female,Bachelors,New York,Self-Employed,0,2024-09-20
28,41689.0,14495.0,658,33,Male,PhD,New York,Unemployed,0,2022-03-12
25,73987.0,39461.0,667,31,Male,PhD,San Francisco,Salaried,1,2021-05-11
43,68015.0,15263.0,346,13,Male,Masters,Chicago,Self-Employed,0,2023-02-07
68,54244.0,34168.0,506,36,Female,PhD,Houston,Unemployed,0,2025-03-22
62,55096.0,15150.0,749,34,Female,High School,New York,Salaried,1,2025-09-19
61,54230.0,14952.0,782,23,Male,Masters,Chicago,Salaried,1,2018-11-12
22,52396.0,26234.0,442,0,Male,Masters,San Francisco,Salaried,0,2020-02-25
23,44506.0,25275.0,699,5,Male,Bachelors,San Francisco,Self-Employed,1,2020-08-05
43,46247.0,26817.0,396,3,Female,PhD,Houston,Self-Employed,0,2021-01-03
21,33951.0,20039.0,346,37,Male,Bachelors,San Francisco,Unemployed,0,2024-04-25
36,16849.0,28275.0,490,0,Female,Masters,Houston,Unemployed,0,2022-07-24
37,66561.0,27692.0,439,30,Male,PhD,San Francisco,Salaried,0,2018-03-18
50,52359.0,29192.0,530,35,Male,Bachelors,San Francisco,Self-Employed,0,2018-06-20
37,50093.0,15012.0,639,8,Female,Unknown,New York,Salaried,1,2022-06-08
66,55977.0,28269.0,790,22,Female,Masters,Chicago,Salaried,1,2021-09-10
29,37574.0,15829.0,348,30,Female,Masters,New York,Unemployed,0,2025-10-13
64,34984.0,18743.0,752,28,Female,Masters,Houston,Self-Employed,0,2020-12-27
18,45745.0,18579.0,615,20,Female,High School,New York,Unemployed,0,2020-02-04
43,70521.0,12015.0,579,2,Female,Bachelors,San Francisco,Self-Employed,0,2023-06-25
31,32469.0,6116.0,386,25,Male,Bachelors,San Francisco,Salaried,0,2025-04-15
55,10594.0,29790.0,773,5,Female,Masters,Chicago,Salaried,0,2024-07-02
54,42179.0,14382.0,581,19,Male,Bachelors,Houston,Salaried,0,2022-02-26
28,67140.0,17842.0,373,12,Male,Masters,San Francisco,Self-Employed,0,2023-02-04
53,24012.0,14154.0,752,22,Male,Bachelors,Chicago,Salaried,0,2025-10-25
30,32296.0,17947.0,579,14,Female,PhD,Chicago,Self-Employed,0,2021-09-04
60,53953.0,15953.0,395,30,Female,Bachelors,San Francisco,Self-Employed,0,2023-01-12
20,88549.0,30233.0,330,3,Male,Masters,San Francisco,Unemployed,1,2018-08-10
50,29627.0,15276.0,833,10,Male,Bachelors,Houston,Salaried,0,2022-03-02
23,29046.0,33716.0,316,1,Male,PhD,Chicago,Unemployed,0,2025-06-05
67,55080.0,29114.0,511,15,Female,PhD,Chicago,Self-Employed,1,2023-07-27
27,68070.0,16204.0,534,30,Male,PhD,Chicago,Salaried,0,2026-03-16
22,40639.0,22558.0,691,38,Female,Masters,Houston,Salaried,1,2023-08-18
40,25679.0,24155.0,653,3,Male,High School,Chicago,Self-Employed,0,2021-07-24
27,56506.0,26733.0,604,27,Female,Masters,New York,Salaried,1,2020-10-06
61,59223.0,27524.0,849,15,Female,PhD,New York,Self-Employed,1,2025-07-07
19,76680.0,21493.0,839,38,Male,Bachelors,Chicago,Salaried,1,2020-09-03
30,59854.0,12365.0,808,24,Female,PhD,New York,Salaried,1,2021-01-10
57,62421.0,25127.0,694,12,Male,High School,New York,Self-Employed,1,2025-01-07
19,46068.0,18108.0,730,4,Male,High School,Houston,Unemployed,0,2025-03-28
18,44028.0,23122.0,705,0,Male,Masters,Houston,Salaried,1,2021-03-25
54,40821.0,14127.0,600,4,Male,High School,Chicago,Self-Employed,0,2024-07-23
26,77143.0,16333.0,579,13,Female,PhD,San Francisco,Self-Employed,0,2021-08-21
34,27886.0,20048.0,426,10,Male,Masters,New York,Self-Employed,0,2025-03-11
26,22289.0,7571.0,648,33,Female,Bachelors,Houston,Salaried,0,2021-01-01
28,51793.0,21112.0,320,28,Male,Masters,Houston,Unemployed,0,2023-05-16
32,49974.0,17466.0,719,17,Male,High School,San Francisco,Unemployed,0,2025-05-13
41,46582.0,12982.0,451,14,Female,Masters,San Francisco,Salaried,0,2022-03-09
55,64909.0,20370.0,459,24,Male,Masters,New York,Unemployed,0,2021-05-13
52,36377.0,6478.0,579,29,Male,Bachelors,New York,Self-Employed,0,2021-12-11
47,50963.0,20605.0,742,1,Female,PhD,Chicago,Self-Employed,1,2024-07-23
48,44598.0,23765.0,395,39,Female,Masters,Chicago,Unemployed,0,2021-05-25
66,36632.0,22442.0,651,26,Male,Bachelors,San Francisco,Unemployed,0,2019-03-28
22,49072.0,26311.0,374,14,Male,High School,New York,Unemployed,0,2022-04-16
61,62789.0,29323.0,658,31,Male,PhD,New York,Self-Employed,1,2019-09-28
67,81809.0,19349.0,432,19,Male,High School,San Francisco,Self-Employed,0,2019-05-15
31,58691.0,28764.0,699,13,Male,PhD,San Francisco,Salaried,1,2022-03-14
28,12337.0,19319.0,438,26,Male,Masters,Houston,Salaried,0,2018-08-19
26,49428.0,14404.0,545,2,Male,Masters,San Francisco,Self-Employed,0,2024-06-26
51,50747.0,16858.0,590,2,Male,PhD,Houston,Self-Employed,0,2024-07-04
29,64043.0,22136.0,411,12,Male,High School,Chicago,Salaried,0,2019-12-22
52,52772.0,28681.0,469,24,Female,High School,San Francisco,Salaried,0,2024-04-06
52,68796.0,20012.0,539,17,Female,High School,San Francisco,Self-Employed,0,2022-12-01
18,55875.0,14611.0,636,0,Male,Masters,San Francisco,Unemployed,0,2023-06-15
57,73382.0,31554.0,437,38,Female,PhD,Houston,Self-Employed,0,2023-07-25
39,43419.0,8521.0,535,4,Female,PhD,San Francisco,Unemployed,0,2022-06-04
46,52165.0,14662.0,302,1,Male,High School,San Francisco,Self-Employed,0,2020-08-17
25,62400.0,27142.0,415,29,Female,Masters,New York,Salaried,0,2025-10-18
28,41417.0,34132.0,771,16,Female,PhD,New York,Salaried,1,2019-10-12
58,38150.0,23845.0,430,28,Female,PhD,New York,Salaried,0,2024-06-24
54,40560.0,21999.0,782,3,Female,High School,San Francisco,Self-Employed,1,2021-04-03
31,38762.0,17673.0,700,8,Female,High School,New York,Self-Employed,0,2023-09-16
47,57838.0,24385.0,500,20,Male,PhD,Chicago,Self-Employed,0,2023-06-03
52,22478.0,21035.0,591,11,Male,Masters,New York,Unemployed,0,2020-12-10
38,26660.0,13964.0,641,11,Female,Bachelors,San Francisco,Self-Employed,0,2025-03-10
54,77941.0,17528.0,515,3,Female,PhD,New York,Unemployed,0,2024-09-05
22,39124.0,13060.0,665,27,Female,PhD,New York,Unemployed,1,2019-08-16
36,53000.0,20109.0,768,8,Male,Masters,New York,Unemployed,0,2021-01-14
31,27663.0,21295.0,717,39,Female,PhD,Chicago,Salaried,0,2018-12-14
43,51412.0,33075.0,326,31,Male,Bachelors,Chicago,Unemployed,0,2018-08-18
21,39215.0,15221.0,754,12,Female,Masters,Houston,Unemployed,0,2019-01-17
42,26554.0,18554.0,313,33,Female,Bachelors,San Francisco,Salaried,0,2024-08-06
62,70054.0,30073.0,397,18,Male,Bachelors,Chicago,Unemployed,0,2019-06-08
59,67738.0,34441.0,578,13,Male,PhD,Chicago,Self-Employed,0,2018-03-04
42,48390.0,23798.0,789,4,Male,Bachelors,Chicago,Self-Employed,1,2025-11-19
35,64991.0,17971.0,506,26,Female,PhD,San Francisco,Salaried,0,2019-04-20
57,78549.0,16216.0,532,27,Female,PhD,Houston,Salaried,1,2024-09-07
25,61311.0,5255.0,538,25,Male,Masters,San Francisco,Unemployed,0,2025-04-27
56,57195.0,12578.0,549,9,Female,Masters,New York,Unemployed,0,2025-07-25
57,52984.0,20812.0,605,23,Male,Masters,Houston,Unemployed,0,2020-10-12
31,59742.0,18552.0,762,16,Male,PhD,New York,Salaried,1,2020-06-03
49,44541.0,24987.0,535,15,Female,Bachelors,Chicago,Unemployed,0,2021-08-21
68,45850.0,18438.0,590,16,Female,Bachelors,San Francisco,Self-Employed,0,2020-03-16
55,56763.0,14192.0,338,0,Female,Masters,New York,Self-Employed,0,2018-01-20
50,42892.0,22731.0,482,20,Female,Masters,Houston,Unemployed,0,2019-05-08
40,44513.0,40042.0,329,21,Female,PhD,New York,Salaried,0,2019-06-17
32,50003.0,17461.0,687,4,Female,High School,New York,Self-Employed,1,2022-01-09
50,67259.0,21111.0,442,35,Female,High School,Chicago,Salaried,0,2023-07-16
42,33010.0,26775.0,718,20,Male,PhD,New York,Self-Employed,0,2020-04-24
34,61388.0,15427.0,373,8,Male,High School,New York,Unemployed,0,2021-06-25
50,61877.0,30182.0,354,26,Female,High School,Chicago,Unemployed,0,2025-04-09
64,49488.0,7368.0,323,11,Male,High School,Houston,Salaried,0,2018-08-12
19,37899.0,16738.0,321,17,Male,Masters,Chicago,Unemployed,0,2020-05-07
31,24610.0,17510.0,727,34,Male,Bachelors,New York,Salaried,0,2019-04-04
57,58396.0,21209.0,331,14,Male,Bachelors,San Francisco,Salaried,0,2018-08-03
57,52813.0,4228.0,638,29,Female,Masters,Chicago,Self-Employed,1,2024-11-25
68,65066.0,30822.0,814,32,Male,Masters,Chicago,Self-Employed,1,2023-05-30
56,39492.0,23314.0,811,35,Male,Masters,New York,Unemployed,0,2025-07-29
68,61402.0,28983.0,369,39,Female,High School,San Francisco,Salaried,0,2022-10-28
23,65816.0,32904.0,387,29,Male,PhD,Houston,Self-Employed,0,2023-01-25
23,48570.0,14075.0,518,25,Male,PhD,San Francisco,Unemployed,0,2023-09-03
20,56254.0,45.0,569,20,Female,High School,Chicago,Unemployed,0,2018-06-03
24,55729.0,29171.0,377,36,Male,High School,San Francisco,Self-Employed,1,2019-01-13
68,37678.0,17709.0,309,30,Female,Masters,Houston,Unemployed,0,2021-12-11
25,57966.0,10935.0,767,16,Female,Masters,San Francisco,Self-Employed,1,2021-01-23
59,74337.0,24610.0,635,16,Female,Bachelors,San Francisco,Salaried,1,2018-09-21
69,50333.0,39708.0,485,33,Male,Masters,San Francisco,Unemployed,0,2022-02-16
32,28086.0,19129.0,845,23,Male,Unknown,Chicago,Salaried,0,2022-05-02
64,39692.0,27609.0,420,32,Female,Bachelors,New York,Self-Employed,0,2023-09-01
46,23309.0,12100.0,573,3,Female,Masters,New York,Salaried,0,2020-08-22
50,69354.0,6506.0,709,8,Female,Bachelors,San Francisco,Self-Employed,1,2020-08-06
69,61462.0,27312.0,657,1,Male,Bachelors,Chicago,Unemployed,0,2018-08-10
47,42479.0,24369.0,397,34,Male,Masters,Chicago,Unemployed,0,2023-10-23
56,28729.0,16274.0,540,37,Female,PhD,Chicago,Unemployed,0,2022-04-22
44,37501.0,33650.0,413,14,Male,High School,New York,Salaried,0,2025-01-29
53,40426.0,5884.0,786,2,Male,High School,Chicago,Salaried,1,2019-04-05
46,51641.0,10160.0,540,30,Female,Bachelors,San Francisco,Salaried,0,2018-02-28
55,51136.0,15657.0,455,22,Male,PhD,New York,Self-Employed,0,2020-06-15
50,70121.0,17149.0,651,11,Male,PhD,Chicago,Unemployed,0,2021-11-25
54,39609.0,31723.0,343,7,Female,Masters,San Francisco,Salaried,0,2019-05-14
44,49488.0,20394.0,611,20,Male,Masters,New York,Self-Employed,1,2024-07-21
50,32645.0,18456.0,437,20,Male,High School,Chicago,Salaried,0,2023-09-28
21,49655.0,9840.0,735,31,Male,Masters,Houston,Self-Employed,1,2018-09-28
39,39070.0,28693.0,442,16,Female,Unknown,San Francisco,Unemployed,0,2024-05-01
19,45620.0,10907.0,598,36,Male,Bachelors,Houston,Salaried,0,2022-01-08
27,43189.0,9803.0,561,23,Male,PhD,New York,Unemployed,0,2022-04-28
22,64854.0,16798.0,811,7,Male,PhD,Chicago,Salaried,1,2024-10-30
27,41196.0,21306.0,361,17,Male,Masters,San Francisco,Self-Employed,0,2025-08-30
50,44340.0,14239.0,722,10,Male,Masters,San Francisco,Unemployed,0,2025-07-24
55,60759.0,25656.0,695,9,Female,Masters,San Francisco,Salaried,1,2026-03-06
30,41525.0,17736.0,330,25,Male,High School,Houston,Salaried,0,2019-10-29
48,56348.0,28422.0,629,5,Female,High School,Chicago,Unemployed,0,2018-02-04
64,54972.0,24041.0,468,16,Male,Bachelors,Chicago,Self-Employed,0,2020-07-21
53,52126.0,34332.0,565,22,Female,High School,Chicago,Unemployed,0,2024-10-28
62,32984.0,16462.0,607,36,Female,PhD,Houston,Salaried,0,2023-03-01
41,68447.0,26752.0,758,27,Male,High School,New York,Unemployed,0,2018-02-22
69,83310.0,5706.0,484,15,Female,PhD,Houston,Unemployed,0,2019-09-30
32,50132.0,43133.0,633,11,Male,High School,New York,Self-Employed,1,2021-10-28
46,34305.0,26352.0,814,20,Female,High School,Houston,Self-Employed,0,2021-05-07
25,50437.0,17630.0,740,23,Male,Bachelors,Chicago,Unemployed,0,2020-03-20
22,64848.0,17927.0,690,27,Male,Masters,Chicago,Self-Employed,1,2019-11-23
46,40772.0,18024.0,553,36,Male,Masters,Chicago,Self-Employed,0,2019-05-14
64,49488.0,34720.0,579,20,Male,Masters,Houston,Salaried,0,2021-11-18
21,55110.0,27188.0,699,32,Female,Bachelors,San Francisco,Self-Employed,1,2021-02-24
29,68046.0,16453.0,465,1,Male,PhD,Houston,Unemployed,0,2025-12-31
62,61631.0,10089.0,559,36,Male,High School,New York,Unemployed,0,2018-11-11
19,62253.0,29569.0,303,18,Male,Bachelors,Houston,Salaried,0,2025-07-15
44,43606.0,26708.0,418,27,Female,PhD,New York,Salaried,0,2023-10-23
48,49488.0,25651.0,769,14,Male,Bachelors,Houston,Salaried,0,2023-08-13
68,39171.0,19330.0,769,0,Female,Bachelors,San Francisco,Unemployed,0,2018-10-10
68,62683.0,17603.0,792,27,Female,PhD,San Francisco,Unemployed,0,2025-04-25
53,67268.0,33482.0,799,34,Male,Masters,Chicago,Self-Employed,1,2018-07-31
53,58300.0,34226.0,369,31,Female,High School,San Francisco,Salaried,0,2018-09-02
43,44489.0,25121.0,669,27,Male,Masters,Houston,Self-Employed,1,2025-02-06
60,46944.0,27759.0,480,8,Female,Bachelors,San Francisco,Self-Employed,0,2024-12-06
44,77098.0,21889.0,304,23,Male,PhD,Chicago,Unemployed,0,2018-01-11
22,44739.0,9040.0,496,3,Male,Bachelors,Houston,Self-Employed,0,2024-08-25
37,65750.0,12162.0,346,2,Male,Masters,New York,Salaried,0,2019-01-13
28,55083.0,29169.0,439,21,Female,Masters,Houston,Salaried,0,2018-03-03
27,44988.0,30190.0,839,39,Female,Masters,Chicago,Unemployed,0,2023-08-13
57,29830.0,28433.0,726,38,Female,High School,San Francisco,Unemployed,0,2024-01-25
55,53174.0,22768.0,609,24,Female,Masters,San Francisco,Unemployed,0,2025-10-19
23,51367.0,28730.0,573,21,Male,High School,Houston,Salaried,0,2022-12-11
25,77098.0,19535.0,838,33,Male,High School,New York,Unemployed,0,2023-05-22
40,37097.0,24971.0,689,19,Female,Masters,New York,Salaried,0,2025-04-29
64,84422.0,18363.0,758,35,Female,Unknown,New York,Self-Employed,1,2024-07-12
43,55682.0,11546.0,660,36,Female,Bachelors,New York,Unemployed,0,2024-11-06
63,55667.0,26917.0,579,38,Female,Bachelors,Houston,Unemployed,0,2022-10-06
60,41104.0,30201.0,730,26,Male,High School,San Francisco,Unemployed,0,2018-10-31
29,54721.0,39792.0,331,31,Male,High School,New York,Salaried,0,2025-02-04
43,57096.0,22112.0,812,28,Male,High School,Houston,Self-Employed,1,2020-06-18
30,64060.0,11618.0,481,31,Female,Unknown,Houston,Unemployed,0,2025-05-25
57,35325.0,17372.0,547,23,Female,High School,Houston,Self-Employed,0,2019-11-29
35,71102.0,18913.0,596,2,Female,PhD,New York,Unemployed,0,2018-10-21
42,49488.0,21188.0,329,26,Female,PhD,New York,Salaried,0,2018-05-11
50,59123.0,23767.0,601,8,Male,High School,Houston,Self-Employed,1,2020-05-06
64,46686.0,22904.0,775,39,Male,Bachelors,Houston,Self-Employed,1,2025-06-04
57,36078.0,26217.0,651,22,Female,Masters,Houston,Unemployed,0,2022-09-04
60,51091.0,21579.0,781,6,Male,Bachelors,San Francisco,Self-Employed,1,2026-01-31
29,52809.0,2198.0,616,16,Male,Masters,San Francisco,Salaried,1,2018-07-31
61,29219.0,21817.0,696,36,Male,Masters,Chicago,Self-Employed,0,2024-05-24
53,61899.0,20694.0,388,6,Male,High School,Chicago,Self-Employed,0,2022-03-25
65,64948.0,24402.0,533,29,Female,Unknown,New York,Self-Employed,0,2018-04-16
21,39055.0,17108.0,467,12,Male,High School,San Francisco,Self-Employed,0,2018-08-14
22,34661.0,21788.0,425,17,Male,Masters,Chicago,Unemployed,0,2020-04-15
54,45456.0,24450.0,419,30,Male,High School,Houston,Unemployed,0,2020-01-28
25,50358.0,18720.0,727,21,Male,Masters,Houston,Self-Employed,1,2018-05-05
59,46037.0,25407.0,489,13,Female,Unknown,New York,Self-Employed,0,2021-01-24
66,49086.0,20561.0,727,17,Male,PhD,New York,Salaried,1,2019-11-15
45,53322.0,21253.0,501,34,Male,PhD,Chicago,Unemployed,0,2019-05-25
26,31201.0,10849.0,522,18,Female,Masters,New York,Unemployed,0,2023-10-21
68,9166.0,10871.0,791,30,Female,Masters,New York,Self-Employed,0,2018-12-07
46,64138.0,21731.0,310,38,Female,High School,San Francisco,Unemployed,0,2024-09-27
31,50228.0,30173.0,579,35,Female,Bachelors,Chicago,Salaried,0,2026-03-24
57,65718.0,19053.0,609,14,Female,PhD,New York,Salaried,1,2018-05-03
58,32934.0,26786.0,333,28,Male,High School,Chicago,Salaried,0,2024-11-04
39,50366.0,25186.0,579,39,Male,Bachelors,Houston,Salaried,0,2023-06-17
28,53222.0,21119.0,780,15,Female,PhD,Chicago,Salaried,1,2018-08-06
40,41573.0,24592.0,392,32,Male,Unknown,New York,Unemployed,0,2024-12-01
18,26699.0,21968.0,432,24,Male,PhD,San Francisco,Self-Employed,0,2020-08-26
63,76188.0,18862.0,718,15,Male,Masters,Chicago,Self-Employed,1,2026-01-10
54,70989.0,23129.0,767,29,Male,Bachelors,Chicago,Self-Employed,1,2020-01-17
38,44271.0,31573.0,743,33,Male,PhD,Houston,Self-Employed,1,2023-04-29
43,57653.0,23782.0,329,1,Female,Bachelors,San Francisco,Unemployed,0,2024-07-28
63,42728.0,21744.0,597,39,Male,High School,Chicago,Unemployed,0,2020-09-20
53,35069.0,12980.0,360,37,Male,Bachelors,San Francisco,Unemployed,0,2018-12-09
40,77409.0,31327.0,757,17,Female,High School,New York,Salaried,1,2024-04-01
18,25169.0,8744.0,603,4,Male,Bachelors,San Francisco,Self-Employed,0,2020-12-26
68,45717.0,6351.0,639,39,Male,High School,New York,Unemployed,0,2025-12-27
57,51265.0,22972.0,747,5,Male,High School,Houston,Unemployed,0,2020-08-31
32,74769.0,12954.0,601,11,Male,High School,Houston,Unemployed,0,2024-03-18
38,63449.0,28713.0,839,11,Male,Unknown,Houston,Self-Employed,1,2024-02-12
64,24916.0,6530.0,784,11,Male,Masters,New York,Self-Employed,0,2023-01-04
